What is Boston Kreme ?,Please provide some description .
What does storm wave mean in Japanese ?,Please provide some description .
What is the origin of the proverb `` A stitch in time saves nine '' ?,Please provide some description .
What was a Mae West on a World War II battleship ?,Please provide some description .
How can someone become a federal agent ?,Please provide some description .
What is the history of the hairdryer ?,Please provide some description .
What exactly is the purpose of the anteater ?,Please provide some description .
What are bear and bull markets ?,Please provide some description .
What motto ended Merrie Melodies cartoons ?,Please provide some description .
How do you find out what is allowed to claim as a contibution for income tax purposes ?,Please provide some description .
What does N est-ce pas mean ?,Please provide some description .
What does `` E Pluribus Unum '' on the penny mean ?,Please provide some description .
What is osmosis ?,Please provide some description .
How do companies cut paper so thin ?,Please provide some description .
What is a Jellicle Cat ?,Please provide some description .
What was the reason for the partition of the Anglican and Vatican churches ?,Please provide some description .
What are tannins ?,Please provide some description .
How can I find out what year a Beanie Baby was introduced ?,Please provide some description .
Why do recipe books recommend starting with cold water when you boil something ?,Please provide some description .
How successful is arometherapy ?,Please provide some description .
What are the benefits of home school ?,Please provide some description .
How did Rocky Marciano die ?,Please provide some description .
How do you ask questions ?,Please provide some description .
How does a hurricane form ?,Please provide some description .
How do you address a Chinese person ?,Please provide some description .
What happened to Moon Maiden ?,Please provide some description .
Why do men snore ?,Please provide some description .
How do I stop background noise in a car stereo ?,Please provide some description .
What revelation did Alexander Butterfield make to the Senate Watergate committee ?,Please provide some description .
What 's the meaning of UOL ?,Please provide some description .
Why do roosters sing at five o 'clock in the morning ?,Please provide some description .
What are amphibians ?,Please provide some description .
What is ` Last Chance for Animals ' ?,Please provide some description .
What is the largest variety of cactus ?,Please provide some description .
What is the definition of the Scrabble word ` syzygy ' ?,Please provide some description .
What is a philanthropist ?,Please provide some description .
What did Lenny Bruce say that got him arrested ?,Please provide some description .
What is a Mexican hairless ?,Please provide some description .
What caused the division between the Anglicans and the Vatican ?,Please provide some description .
What did Mighty Mouse always sing as he went into action ?,Please provide some description .
Shea and Gould closed their Los Angeles office for what reason ?,Please provide some description .
What is a stratocaster ?,Please provide some description .
What are chloroplasts ?,Please provide some description .
What does the Latin ante mortem mean ?,Please provide some description .
What does appropriates money mean ?,Please provide some description .
What exactly is radiation ?,Please provide some description .
Where did the term `` 86 '' come from ?,Please provide some description .
How do you find oxidation numbers ?,Please provide some description .
What is a meerkat ?,Please provide some description .
Where do chihuahuas come from ?,Please provide some description .
What does the name `` Sheri '' mean ?,Please provide some description .
Why can 't women serve in the Navy on board submarines ?,Please provide some description .
How do you clean badly tarnished brass ?,Please provide some description .
What is cosmology ?,Please provide some description .
What is the difference between a median and a mean ?,Please provide some description .
What is the history of skateboarding ?,Please provide some description .
How did former WWF wrestler Rick Rude die ?,Please provide some description .
How can you get rust stains out of clothing ?,Please provide some description .
What is the C programming language ?,Please provide some description .
What is a pig in a poke ?,Please provide some description .
How did names come about ?,Please provide some description .
What are the distinct physical characterstics of the Arabian horse ?,Please provide some description .
What is June 's birthstone ?,Please provide some description .
What is the difference between college and graduate school ?,Please provide some description .
"What do the number 1 , 2 , and 4 mean on Dr. Pepper bottles ?",Please provide some description .
What is fiber in food ?,Please provide some description .
How do I register a trade name in North Carolina ?,Please provide some description .
What is idealab ! ?,Please provide some description .
What is limbo ?,Please provide some description .
What causes headaches ?,Please provide some description .
What is a rhomboideus minor ?,Please provide some description .
What have you not let a tennis ball do if you volley ?,Please provide some description .
What 's the Red Planet ?,Please provide some description .
How does the Elongated Man know a mystery is afoot ?,Please provide some description .
What is hypnotherapy ?,Please provide some description .
What is viscosity ?,Please provide some description .
How does lightning travel ?,Please provide some description .
How does a scientific calculator work ?,Please provide some description .
What is meant by `` capital market '' ?,Please provide some description .
Why did the Shea & Gould law firm leave Los Angeles ?,Please provide some description .
What 's the rathaus in Frankfurt ?,Please provide some description .
How do you stop junk snail mail ?,Please provide some description .
What is the function of RAM ?,Please provide some description .
Why do eyes sometimes look red in photographs ?,Please provide some description .
What caused Shea & Gould to close their L.A. office ?,Please provide some description .
How did Edith Bunker die ?,Please provide some description .
What 's the Olympic motto ?,Please provide some description .
What characteristics contribute to its `` intelligence '' ?,Please provide some description .
Why do some clothing labels say `` Use a nonchlorine bleach '' ?,Please provide some description .
What effects do nitrates have on the environment ?,Please provide some description .
What is Cabarnet Sauvignon ?,Please provide some description .
What is the Immaculate Conception ?,Please provide some description .
How do you get rid on woodpeckers ?,Please provide some description .
What does a nihilist believe in ?,Please provide some description .
What is tumbled marble ?,Please provide some description .
What are the seven deadly sins ?,Please provide some description .
How does marijuana lead to other drugs ?,Please provide some description .
What is porphyria ?,Please provide some description .
What is a common dolphin ?,Please provide some description .
What is a urologist ?,Please provide some description .
Why do airliners crash vs. gliding down ?,Please provide some description .
What is the spectrum of a sine wave ?,Please provide some description .
Why does a candle need a wick ?,Please provide some description .
Describe the Finnish music personality Salonen 's appearance .,Please provide some description .
What is the orgin of xoxoxox ?,Please provide some description .
What is amezaiku ?,Please provide some description .
How do telephones work ?,Please provide some description .
How do vending machines tell if your dollar is a 1 or a 5 ?,Please provide some description .
What does laser stand for ?,Please provide some description .
How does a bill become law ?,Please provide some description .
How does blood clot ?,Please provide some description .
How is thalassemia defined ?,Please provide some description .
What is a courier ?,Please provide some description .
What is a Jake brake ?,Please provide some description .
How can I find a list of celebrities ' real names ?,Please provide some description .
How does the Nintendo `` Zapper '' work ?,Please provide some description .
How do I find a city if I have the area code ?,Please provide some description .
What excuse did the NATO people give for hitting the Chinese embassy ?,Please provide some description .
Why do they sterilize the needle for lethal injection ?,Please provide some description .
How does ultraviolet light damage the DNA of skin cells ?,Please provide some description .
What is the origin of the word `` mushroom '' ?,Please provide some description .
"What makes Black Hills , South Dakota a tourist attraction ?",Please provide some description .
How can you define time ?,Please provide some description .
How do you throw a housewarming party ?,Please provide some description .
What is typhoid fever ?,Please provide some description .
What do I have to do to get good grades in school ?,Please provide some description .
What is sound ?,Please provide some description .
What is saltpeter ?,Please provide some description .
What is Toulmin logic ?,Please provide some description .
How do you get a girl to have sex with you ?,Please provide some description .
What is in baby powder and baby lotion that makes it smell the way it does ?,Please provide some description .
What is fellatio ?,Please provide some description .
What does it mean `` Rupee Depreciates '' ?,Please provide some description .
What do players try to do when the music stops in a game of musical chairs ?,Please provide some description .
What is agent orange ?,Please provide some description .
What personality traits are Capricorns said to have ?,Please provide some description .
How can SQL queries be improved ?,Please provide some description .
What is he doing now ?,Please provide some description .
What is an aortic abdominal aneurysm ?,Please provide some description .
How is cologne made ?,Please provide some description .
What function does a community 's water tower serve ?,Please provide some description .
What were the three prophecies the witches make to Macbeth ?,Please provide some description .
What is the S&P 500 used for ?,Please provide some description .
Why do many Native American students not complete college ?,Please provide some description .
How do you make dumplings ?,Please provide some description .
What is the difference between a preface and a foreword ?,Please provide some description .
What does the word terrorism mean ?,Please provide some description .
What effect does LSD have on the brain ?,Please provide some description .
What is an isthmus ?,Please provide some description .
What is deconstructionism ?,Please provide some description .
What was the verdict in the trial of Lizzie Borden ?,Please provide some description .
What was the claim to fame of King Camp Gillette ?,Please provide some description .
Define Sinn Fein .,Please provide some description .
What is thalassemia ?,Please provide some description .
What are some children 's rights ?,Please provide some description .
What is `` Chicago Hope '' ?,Please provide some description .
How does an abacus work ?,Please provide some description .
What is `` alternative '' anymore ?,Please provide some description .
Why can 't ostriches fly ?,Please provide some description .
What does the name ` Alexandra ' mean ?,Please provide some description .
What is the `` coppertop '' battery ?,Please provide some description .
"What was Nine Tailors , the television show from 1974 , about ?",Please provide some description .
What does Ouija mean ?,Please provide some description .
How do you get a broken cork out of a bottle ?,Please provide some description .
How do you exterminate bees that are in the walls of your home ? Will bee eggs remain over winter ?,Please provide some description .
What type of childhood did Jules Verne have ?,Please provide some description .
What is software piracy ?,Please provide some description .
Why are peanut butter cookies topped with crisscrosses ?,Please provide some description .
What is Linux ?,Please provide some description .
Why shouldn 't you remove a bee stinger with tweezers ?,Please provide some description .
What is dextropropoxyphen napsylate ?,Please provide some description .
Why are lions called `` King of the Jungle '' ?,Please provide some description .
What are the lyrics to the Star Spangled Banner ?,Please provide some description .
What is probability theory ?,Please provide some description .
Why do people in the upper peninsula of Michagin say `` eh ? '' ?,Please provide some description .
What are the current immigration laws in US ?,Please provide some description .
What is the origin of the word trigonometry ?,Please provide some description .
What is a green bog ?,Please provide some description .
What is the difference between love and infatuation ?,Please provide some description .
What 's a male `` cuckquean '' ?,Please provide some description .
How is silk screening done ?,Please provide some description .
What is an aurora ?,Please provide some description .
Where does `` bovine '' come from ?,Please provide some description .
What is Garry Kasparov famous for ?,Please provide some description .
What is a hydrogen bond ?,Please provide some description .
What do the figures represent on the Easter Island ?,Please provide some description .
What is Nitrox diving ?,Please provide some description .
Give a reason for American Indians oftentimes dropping out of school .,Please provide some description .
Colin Powell is most famous for what ?,Please provide some description .
What is the `` 7-minute cigarette '' ?,Please provide some description .
What problems contributed to the high failure rate of Plains farmers in the 1800s ?,Please provide some description .
What does seccession mean ?,Please provide some description .
Why does the sun shine only a short time in Alaska ?,Please provide some description .
What is the difference between terry cloth and French terry ?,Please provide some description .
How can I give myself a French manicure ?,Please provide some description .
What is the difference between ninjitsu and kung fu ?,Please provide some description .
What is Archimedes famous for ?,Please provide some description .
Why does tuberculosis afflict people ?,Please provide some description .
"What does the word camaro mean , from the GM car the Camaro ?",Please provide some description .
How can scientists predict weather by observing clouds ?,Please provide some description .
What are the seven virtues ?,Please provide some description .
What is the recommended daily requirement for folic acid for pregnant women ?,Please provide some description .
Why should cigarette smoking be banned ?,Please provide some description .
How does Zatanna perform her magic in DC comics ?,Please provide some description .
How do you get dates with the `` Hooters '' girls ?,Please provide some description .
"What was Al Capone finally imprisoned for , in 1931 ?",Please provide some description .
How do I find a snowboarding website ?,Please provide some description .
What are the Arabic Numerals from 1 to 10 ?,Please provide some description .
What was an `` Asiento '' ?,Please provide some description .
What does Venus Retrograde mean ?,Please provide some description .
How do I increase my biceps ' size ?,Please provide some description .
What causes blue balls ?,Please provide some description .
What 's nature 's purpose for tornadoes ?,Please provide some description .
What is a wet dream ?,Please provide some description .
What are the most common causes of death in the U.S. ?,Please provide some description .
What do the names Andrew and Christina mean ?,Please provide some description .
What is the economic impact of unemployment on the economy ?,Please provide some description .
What is a hormone ?,Please provide some description .
What is the difference between the anus and the rectum ?,Please provide some description .
What are manifest and latent function theories ?,Please provide some description .
What 's new in the postal world in 1999 ?,Please provide some description .
How do you make the color purple ?,Please provide some description .
What are pomegranates ?,Please provide some description .
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,Please provide some description .
What are field effect transistors ?,Please provide some description .
Why did the Anglican church split from the Vatican ?,Please provide some description .
How can I get started in writing for television ?,Please provide some description .
What is home banking ?,Please provide some description .
What is the use of a 24-hour clock instead of a 12-hour clock ?,Please provide some description .
What is the origin of the name Katie ?,Please provide some description .
How can I get someone 's email address ?,Please provide some description .
"What is the origin of the midwest slang , ` you 're darn tootin ' ?",Please provide some description .
How can I find out my Moon sign ?,Please provide some description .
Why do oceans contain salt water instead of fresh water ?,Please provide some description .
What is multimedia ?,Please provide some description .
What causes someone to be ticklish ?,Please provide some description .
What is the Golden Rule ?,Please provide some description .
What do you need to do to marry someone in jail ?,Please provide some description .
What is Sinn Fein ?,Please provide some description .
What is the definition of cecum ?,Please provide some description .
What are Fortune 500 companies ?,Please provide some description .
What 's the origin of the word ` news ' ?,Please provide some description .
What effect does a prism have on light ?,Please provide some description .
How do I find out about jobs ?,Please provide some description .
"How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?",Please provide some description .
"What clause in the U.S. Constitution may not be changed , altered or amended ?",Please provide some description .
What is the history of Buffalo chicken wings ?,Please provide some description .
What is a wop ?,Please provide some description .
What is the difference between a bottle and a jar ?,Please provide some description .
Why is hockey so violent ?,Please provide some description .
What is a mathematical factor ?,Please provide some description .
What is dew point ?,Please provide some description .
What is a Cartesian Diver ?,Please provide some description .
Why is Indiglo called Indiglo ?,Please provide some description .
What are my legal rights in an automobile repossession in California ?,Please provide some description .
Why do rooftops give off steam after a big rainstorm ?,Please provide some description .
What is the definition of a witch ?,Please provide some description .
Why do girls have to wear training bras ?,Please provide some description .
Why are the U.S. presidential elections held in November ?,Please provide some description .
"What are the words to the cd Eminem 's , or slim shady , `` My Name Is '' ?",Please provide some description .
What is `` Vocal Sampling '' ?,Please provide some description .
What does `` saute '' mean ?,Please provide some description .
How do you do a bibliography with an unknown author ?,Please provide some description .
What causes an earthquake ?,Please provide some description .
What is the difference between a board of directors and an advisory board ?,Please provide some description .
"What are vermicilli , rigati , zitoni , and tubetti ?",Please provide some description .
What is hebephrenia ?,Please provide some description .
What is the history of `` the toast '' ?,Please provide some description .
How was Teddy Roosevelt related to FDR ?,Please provide some description .
What are the Urals ?,Please provide some description .
How can I find out my biorhythm ?,Please provide some description .
Why does a candle go out when we blow on it ?,Please provide some description .
"What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?",Please provide some description .
What do the 12 days of Christmas mean ?,Please provide some description .
How do wasps make their nests ?,Please provide some description .
How did the tradition of best man start ?,Please provide some description .
How does food color affect how you think it will taste ?,Please provide some description .
"Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?",Please provide some description .
What 's a water funnel ?,Please provide some description .
How do you convert foot-pounds to foot-inches ?,Please provide some description .
What is hydrogen ?,Please provide some description .
What is the English meaning of caliente ?,Please provide some description .
What is the origin of `` Beauty is in the eye of the beholder '' ?,Please provide some description .
How do I contact answers.com ?,Please provide some description .
What do Mormons believe ?,Please provide some description .
What is the origin of music ?,Please provide some description .
What does the donation process entail ?,Please provide some description .
Why does a woman have to be a virgin to be a nun ?,Please provide some description .
What is being done about the millennium bug ?,Please provide some description .
What is the Milky Way ?,Please provide some description .
How do you fix squeaky floors ?,Please provide some description .
What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?,Please provide some description .
What is an annotated bibliography ?,Please provide some description .
What did John Hinckley do to impress Jodie Foster ?,Please provide some description .
Why do the chickenpoxs last so long ?,Please provide some description .
How do movie blues screens work ?,Please provide some description .
How do I find info about rice importers in the world ?,Please provide some description .
"In the song `` Yankee Doodle , '' why did Yankee Doodle stick a feather in his cap and call it macaroni ?",Please provide some description .
How did the jack-o '-lantern get it 's name ?,Please provide some description .
What are shooting stars ?,Please provide some description .
What can be done about snoring ?,Please provide some description .
Why are organ transplants more successful today ?,Please provide some description .
Why is the word `` abbreviation '' so long ?,Please provide some description .
What does the word `` meta '' mean ?,Please provide some description .
How is the element strontium purified ?,Please provide some description .
What are amicable numbers ?,Please provide some description .
What is the origin of the word nevermind ?,Please provide some description .
What is God ?,Please provide some description .
How do I legally make my own will and testament ?,Please provide some description .
How do anti-locking brakes work ?,Please provide some description .
How do you clean an LCD monitor screen ?,Please provide some description .
What is a swatch ?,Please provide some description .
How is carbon dioxide removed from natural gas ?,Please provide some description .
What is a leaky heart valve ?,Please provide some description .
How do I know how much money to save for retirement ?,Please provide some description .
What is the history of the soft drink Mr. Pibb ?,Please provide some description .
What causes canker sores in the mouth ?,Please provide some description .
What is power steering ?,Please provide some description .
Why doesn 't www.answers.com have any answers to my questions ?,Please provide some description .
How do you tell somebody you like them ?,Please provide some description .
Where does the expression `` cloud nine '' come from ?,Please provide some description .
What qualifications are there for individuals donating blood ?,Please provide some description .
What are you hearing when you put a seashell to your ear ?,Please provide some description .
What happened during the Blackhawk Indian war of 1832 ?,Please provide some description .
What is the nursery rhyme Rock-a-by Baby about ?,Please provide some description .
How can I call a friend in another country when I do not know the telephone number ?,Please provide some description .
What is the origin of the word `` sideburns '' ?,Please provide some description .
How do I know someone is truly in love with me ?,Please provide some description .
What is the Internet2 ?,Please provide some description .
Why didn 't European colonial rule spread until after the first and second industrial revolutions ?,Please provide some description .
What is a Canada two-penny black ?,Please provide some description .
How come a doughnut has a hole in it ?,Please provide some description .
How do fuel injectors work ?,Please provide some description .
What caused Harry Houdini 's death ?,Please provide some description .
Why did Europeans first come to Australia and Oceania ?,Please provide some description .
What is the purpose of BIOS ?,Please provide some description .
What were the causes of the Civil War ?,Please provide some description .
What information can you get me on Fairground Park in St. Louis,Please provide some description .
Why do heavier objects travel downhill faster ?,Please provide some description .
What is the origin of the word `` pallbearer ? '',Please provide some description .
What is the origin of the typing practice sentence `` Now is the time for all good men to come to the aid of their country '' ?,Please provide some description .
How did the bikini bathing suite get its name ?,Please provide some description .
What would happen to Canada if Quebec separated ?,Please provide some description .
What is a gas release event ?,Please provide some description .
What does Aaron mean ?,Please provide some description .
What is an auto-commentary ?,Please provide some description .
What was The Living Room War ?,Please provide some description .
How would someone go about becoming an organ donor ?,Please provide some description .
What causes rust ?,Please provide some description .
Why do they call it a `` funny bone '' ?,Please provide some description .
What do insects do through their spiracles ?,Please provide some description .
What is the history of yo-yos ?,Please provide some description .
Where do rocks come from ?,Please provide some description .
What is the difference between a generator and an alternator ?,Please provide some description .
What are the powers and weaknesses of Green Lantern 's ring ?,Please provide some description .
What is a `` repeating voter '' ?,Please provide some description .
Why is Microsoft 's Windows 3 such a successful computer program ?,Please provide some description .
"What do the names Neil , Mary , and Anthony mean ?",Please provide some description .
What is `` the computer for the rest of us '' ?,Please provide some description .
What is Betsy Ross famous for ?,Please provide some description .
Why are there no white lines on pro footballs ?,Please provide some description .
"What was archy , and mehitabel ?",Please provide some description .
How do you identify prime numbers ?,Please provide some description .
From what cause does tuberculosis stem ?,Please provide some description .
What is the difference between fatalism and determinism ?,Please provide some description .
Why do they call a hamburger a hamburger when there is no ham ?,Please provide some description .
What are Maid-Rites ?,Please provide some description .
What is splatterpunk ?,Please provide some description .
What 's the claim to fame of night watchman Frank Wills ?,Please provide some description .
What is ethology ?,Please provide some description .
What does Choo Choo Charlie say ?,Please provide some description .
What happens when lightning strikes a body of water ?,Please provide some description .
What is leukemia ?,Please provide some description .
What is crabgrass ?,Please provide some description .
What is titanium ?,Please provide some description .
What is the literal meaning of `` D-DAY '' ?,Please provide some description .
What is the classic definition of tragic hero ?,Please provide some description .
"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",Please provide some description .
What is witch hazel ?,Please provide some description .
How do I check if my modem is v.9 compatible ?,Please provide some description .
What happened to Pompeii ?,Please provide some description .
What caused an adjournment of the 25th anniversary session of the United Nations General Assembly ?,Please provide some description .
What is the origin of infinity ?,Please provide some description .
What ever happened to the once popular Yale Lock Company ?,Please provide some description .
What is the difference between optical and digital video ?,Please provide some description .
What are the words to the Canadian National anthem ?,Please provide some description .
What is `` snoogans '' ?,Please provide some description .
What do pointed letters mean to a handwriting analyst ?,Please provide some description .
What is Shalom ?,Please provide some description .
What is the definition of low island ?,Please provide some description .
What will a compass do in outer space ?,Please provide some description .
What does `` intractable plantar keratoma '' mean ?,Please provide some description .
What is the definition of the term `` weapons system '' ?,Please provide some description .
What is a transistor ?,Please provide some description .
What will happen when sodium is put in water ?,Please provide some description .
What is Doegs ?,Please provide some description .
What are boxcars ?,Please provide some description .
How can I get someone 's phone number if I only have their screen name ?,Please provide some description .
What is Margaret Thatcher known for ?,Please provide some description .
What is a tonne ?,Please provide some description .
How do cameras take pictures ?,Please provide some description .
What is an urban legend ?,Please provide some description .
What does the name Calder mean ?,Please provide some description .
How can you become an FBI agent ?,Please provide some description .
What is goulash ?,Please provide some description .
What is the Bernoulli Principle ?,Please provide some description .
How you can raise your IQ ?,Please provide some description .
What facial feature typically contains about 55 hairs ?,Please provide some description .
What are the side effects of mevacor ?,Please provide some description .
What is a Certified Nurse Midwife ?,Please provide some description .
What is endometriosis ?,Please provide some description .
What was the effect of the Yalta Conference ?,Please provide some description .
What does the term 3 mean to a newspaper editor ?,Please provide some description .
What was the Vietnam War ?,Please provide some description .
What is the history of Valentine 's Day cards ?,Please provide some description .
How is ` qigong ' properly pronounced ?,Please provide some description .
What is it like to experience a near death episode ?,Please provide some description .
What is the origin of the term soda jerk ?,Please provide some description .
What steps can be taken to prevent diabetes ?,Please provide some description .
Why was the L.A. office of Shea and Gould closed ?,Please provide some description .
How do you determine if a computer monitor has an SVGA adapter ?,Please provide some description .
What is nuclear proliferation ?,Please provide some description .
What is the origin of the Christmas tree ?,Please provide some description .
How does the chain of command work inside an US army Apache helicopter ?,Please provide some description .
How do you make panoramic sugar eggs for Easter - the ones with the scene inside ?,Please provide some description .
What is the difference between a classical and an acoustic guitar ?,Please provide some description .
What is the difference between classical conditioning and operant conditioning ?,Please provide some description .
What is the origin of thank you notes ?,Please provide some description .
How does marl form and what mineral does it contain ?,Please provide some description .
Why did the chicken cross the road ?,Please provide some description .
How is the element strontium purified ?,Please provide some description .
Why are the rooftops in Canada green ?,Please provide some description .
How do I find a web address for a company ?,Please provide some description .
What is spaceball played on ?,Please provide some description .
How do I start a web based business ?,Please provide some description .
How do I log on to home page at Headquarters U.S. European Command ?,Please provide some description .
What does Robert mean ?,Please provide some description .
What are the medical purposes of `` clitoridectomy '' ?,Please provide some description .
Why did the Aztecs first think the Spanish were Gods ?,Please provide some description .
What is usenet for the Internet ?,Please provide some description .
What is dry ice ?,Please provide some description .
How do I know if I am pregnant ?,Please provide some description .
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,Please provide some description .
What was the Long March in China ?,Please provide some description .
What is recruitment interview technique ?,Please provide some description .
What is idealab ! ?,Please provide some description .
What 's a `` coup de poing '' to a French boxer ?,Please provide some description .
How did ` stat ' come to be used as an expression for quickly ?,Please provide some description .
How is digital audio used ?,Please provide some description .
What is the origin of gametophytic tissue ?,Please provide some description .
How do I make fuel bricks from recycled newspaper ?,Please provide some description .
What is a drought ?,Please provide some description .
What was the V-8 Juice slogan : `` the tastebud '' ?,Please provide some description .
What whisky is `` known by the company it keeps '' ?,Provide some facts about this entity .
What instrument is Ray Charles best known for playing ?,Provide some facts about this entity .
In what movie is the number nine found in the title ?,Provide some facts about this entity .
Name the soft drink that is `` number one in the sun . '',Provide some facts about this entity .
What 's the main vegetable in vichyssoise ?,Provide some facts about this entity .
What is `` the bear of beers '' ?,Provide some facts about this entity .
What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,Provide some facts about this entity .
What wheel did Blaise Pascal invent in a search for perpetual motion ?,Provide some facts about this entity .
What do you call a `` twirl '' in ballet ?,Provide some facts about this entity .
What is a camel hair brush actually made out of ?,Provide some facts about this entity .
What is the electronic device used to produce visual displays corresponding to electric signals ?,Provide some facts about this entity .
What is the fear of being loved ?,Provide some facts about this entity .
"What card game has variations called Canfield , Klondike and Spider ?",Provide some facts about this entity .
What medium is Stuart Hamblen the first singing cowboy in ?,Provide some facts about this entity .
What is another name for nearsightedness ?,Provide some facts about this entity .
What 's the most popular contact lens color ?,Provide some facts about this entity .
What does God create in the first sentence of the Bible ?,Provide some facts about this entity .
The Jewish alphabet is known as what ?,Provide some facts about this entity .
What are you caught in if a haboob blows up ?,Provide some facts about this entity .
What do river otters eat ?,Provide some facts about this entity .
What kind of animal was Winnie the Pooh ?,Provide some facts about this entity .
What ship did Lloyd M. Bucher command ?,Provide some facts about this entity .
What computer operating system is on the most computers ?,Provide some facts about this entity .
What is the music used in the new VW Beetle commercial where the car spins and changes colors ?,Provide some facts about this entity .
What do I call the sons and daughters of my first cousins ?,Provide some facts about this entity .
What 's the most popular form of gambling with women in Las Vegas ?,Provide some facts about this entity .
What is the best selling computer model ever ?,Provide some facts about this entity .
What are the ingredients of Coca-Cola ?,Provide some facts about this entity .
What age followed the Bronze Age ?,Provide some facts about this entity .
"To get the most caffeine , what soda should I drink ?",Provide some facts about this entity .
What do flatfish eat ?,Provide some facts about this entity .
What kind of tree graces Lebanon 's flag ?,Provide some facts about this entity .
Name a film in which Jude Law acted .,Provide some facts about this entity .
"What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?",Provide some facts about this entity .
What did Aaron Hass write ?,Provide some facts about this entity .
What 's the term for a young fox ?,Provide some facts about this entity .
What four elements make up 90 percent of the human body ?,Provide some facts about this entity .
What are some of the significant historical events of the 1990s ?,Provide some facts about this entity .
What 's the most popular four-player game of all time ?,Provide some facts about this entity .
What 's the common name for a Japanese dwarf tree ?,Provide some facts about this entity .
What is a fear of sinning ?,Provide some facts about this entity .
What series of trials followed World War II ?,Provide some facts about this entity .
What 's the favorite food of dragonflies ?,Provide some facts about this entity .
What was the longest war in U.S. history ?,Provide some facts about this entity .
"What was the name of the television show , starring Karl Madsen , that had San Francisco in the title ?",Provide some facts about this entity .
What shrubs can be planted that will be safe from deer ?,Provide some facts about this entity .
What 's the largest letter in Salvador Dali 's signature ?,Provide some facts about this entity .
"What card game derived its name from biritch , or Russian Whist ?",Provide some facts about this entity .
What 's the second-lightest element ?,Provide some facts about this entity .
"Which hair care product told us `` hate that gray , wash it away '' ?",Provide some facts about this entity .
What animals do you find in the stock market ?,Provide some facts about this entity .
What creature scares people in the film `` Jaws '' ?,Provide some facts about this entity .
What war did Johnny Reb and Billy Yank fight ?,Provide some facts about this entity .
What is Latin for incompetent ?,Provide some facts about this entity .
Names of books by James A. Michener set in the following locations ?,Provide some facts about this entity .
"What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?",Provide some facts about this entity .
What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?,Provide some facts about this entity .
What was John F. Kennedy 's 1960 campaign song ?,Provide some facts about this entity .
What was another name for East Germany ?,Provide some facts about this entity .
What holidays or observances are celebrated in Italy ?,Provide some facts about this entity .
What does a spermologer collect ?,Provide some facts about this entity .
What is Chiricahua the name of ?,Provide some facts about this entity .
What is the term that describes a word where only one usage has been recorded in all literature ?,Provide some facts about this entity .
